grade,headword,homograph,pos,origin
5,주지,8,명사,한자어
5,주지사,0,명사,한자어
5,주창하다,0,동사,혼종어
5,주책없다,0,형용사,고유어
5,주체성,0,명사,한자어
5,주초,7,명사,한자어
5,주최자,0,명사,한자어
5,주춤거리다,0,동사,고유어
5,주춤주춤,0,부사,고유어
5,주치의,0,명사,한자어
5,주파,1,명사,한자어
5,주판,2,명사,한자어
5,주홍,0,명사,한자어
5,주화,3,명사,한자어
5,주효하다,0,동사,혼종어
5,죽공예,0,명사,한자어
5,죽기,0,명사,한자어
5,죽기로,0,부사,고유어
5,죽도,1,명사,한자어
5,죽루,0,명사,한자어
5,죽마고우,0,명사,한자어
5,죽부인,0,명사,한자어
5,죽세공품,0,명사,한자어
5,죽을병,0,명사,혼종어
5,죽을힘,0,명사,고유어
5,죽지,1,명사,고유어
5,죽치다,0,동사,고유어
5,죽통,2,명사,한자어
5,준거,2,명사,한자어
5,준결승전,0,명사,한자어
5,준공,0,명사,한자어
5,준공식,0,명사,한자어
5,준공하다,0,동사,혼종어
5,준령,0,명사,한자어
5,준마,0,명사,한자어
5,준법,4,명사,한자어
5,준법정신,0,명사,한자어
5,준수,3,명사,한자어
5,준수하다,1,형용사,혼종어
5,준엄하다,0,형용사,혼종어
5,준위,1,명사,한자어
5,준장,1,명사,한자어
5,준치,1,명사,고유어
5,준칙,0,명사,한자어
5,준하다,3,동사,혼종어
5,줄,2,명사,고유어
5,줄기줄기,0,부사,고유어
5,줄낚시,0,명사,고유어
5,줄달음질,0,명사,고유어
5,줄렁줄렁,0,부사,고유어
5,줄모,0,명사,고유어
5,줄사다리,0,명사,고유어
5,줄임표,0,명사,혼종어
5,줄잡다,0,동사,고유어
5,줄질,0,명사,고유어
5,줄표,0,명사,혼종어
5,줄풍류,0,명사,혼종어
5,중,3,명사,한자어
5,중간발표,0,명사,한자어
5,중간보고,0,명사,한자어
5,중간보고하다,0,동사,혼종어
5,중간치,0,명사,혼종어
5,중강진,0,명사,한자어
5,중개업자,0,명사,한자어
5,중개인,0,명사,한자어
5,중개자,0,명사,한자어
5,중개하다,0,동사,혼종어
5,중거리,3,명사,한자어
5,중건,0,명사,한자어
5,중건하다,0,동사,혼종어
5,중견,1,명사,한자어
5,중경상,0,명사,한자어
5,중계방송,0,명사,한자어
5,중계소,0,명사,한자어
5,중고,1,명사,한자어
5,중공,2,명사,한자어
5,중과부적,0,명사,한자어
5,중구난방,0,명사,한자어
5,중군,1,명사,한자어
5,중권,1,명사,한자어
5,중급반,0,명사,한자어
5,중길,0,명사,혼종어
5,중남미,0,명사,한자어
5,중년기,0,명사,한자어
5,중단원,0,명사,한자어
5,중대,3,명사,한자어
5,중대성,2,명사,한자어
5,중대장,0,명사,한자어
5,중도,3,명사,한자어
5,중도,4,명사,한자어
5,중동,2,명사,한자어
5,중등학교,0,명사,한자어
5,중량급,2,명사,한자어
5,중령,0,명사,한자어
5,중론,2,명사,한자어
5,중류층,0,명사,한자어
5,중립국,0,명사,한자어
5,중매결혼,0,명사,한자어
5,중매쟁이,0,명사,혼종어
5,중매하다,1,동사,혼종어
5,중문,1,명사,한자어
5,중복되다,0,동사,혼종어
5,중복하다,2,동사,혼종어
5,중사,1,명사,한자어
5,중산모,0,명사,한자어
5,중상모략,0,명사,한자어
5,중상자,0,명사,한자어
5,중생,4,명사,한자어
5,중생대,0,명사,한자어
5,중석,2,명사,한자어
5,중성자,1,명사,한자어
5,중소기업,0,명사,한자어
5,중소기업청,0,명사,한자어
5,중시,3,명사,한자어
5,중시되다,0,동사,혼종어
5,중식,0,명사,한자어
5,중심각,0,명사,한자어
5,중심체,0,명사,한자어
5,중압,0,명사,한자어
5,중앙난방,0,명사,한자어
5,중앙부,0,명사,한자어
5,중앙선,2,명사,한자어
5,중앙아메리카,0,명사,혼종어
5,중앙아시아,0,명사,혼종어
5,중앙은행,0,명사,한자어
5,중양절,0,명사,한자어
5,중언부언,0,명사,한자어
5,중얼중얼하다,0,동사,고유어
5,중역,3,명사,한자어
5,중엽,0,명사,한자어
5,중요시되다,0,동사,혼종어
5,중요지,0,명사,한자어
5,중용,2,명사,한자어
5,중용하다,0,동사,혼종어
5,중원,2,명사,한자어
5,중위,2,명사,한자어
5,중유,3,명사,한자어
5,중이염,0,명사,한자어
5,중임,2,명사,한자어
5,중장,1,명사,한자어
5,중재하다,0,동사,혼종어
5,중저가,0,명사,한자어
5,중전,2,명사,한자어
5,중절모,0,명사,한자어
5,중죄,0,명사,한자어
5,중주,3,명사,한자어
5,중지,4,명사,한자어
5,중지,9,명사,한자어
5,중직,0,명사,한자어
5,중진국,0,명사,한자어
5,중창단,0,명사,한자어
5,중책,3,명사,한자어
5,중천,1,명사,한자어
5,중천금,0,명사,한자어
5,중추,2,명사,한자어
5,중추적,0,명사/관형사,한자어
5,중추절,0,명사,한자어
5,중탕,2,명사,한자어
5,중탕하다,0,동사,혼종어
5,중태,0,명사,한자어
5,중퇴,0,명사,한자어
5,중편,0,명사,한자어
5,중풍,0,명사,한자어
5,중하순,0,명사,한자어
5,중학,1,명사,한자어
5,중학년,0,명사,한자어
5,중형,4,명사,한자어
5,중화,2,명사,한자어
5,중화되다,0,동사,혼종어
5,중화상,0,명사,한자어
5,중화요리,0,명사,한자어
5,중화전,0,명사,한자어
5,중화제,0,명사,한자어
5,중환자,0,명사,한자어
5,중환자실,0,명사,한자어
5,중후하다,0,형용사,혼종어
5,중흥,0,명사,한자어
5,중흥하다,0,동사,혼종어
5,쥐똥나무,0,명사,고유어
5,쥐라기,0,명사,혼종어
5,쥐락펴락,0,부사,고유어
5,쥐락펴락하다,0,동사,고유어
5,쥐약,0,명사,혼종어
5,쥐어뜯기다,0,동사,고유어
5,쥐치,0,명사,고유어
5,쥐포,0,명사,혼종어
5,쥔장,0,명사,혼종어
5,쥘부채,0,명사,고유어
5,즈음하다,0,동사,고유어
5,즉,1,부사,한자어
5,즉결,0,명사,한자어
5,즉사,1,명사,한자어
5,즉석식품,0,명사,한자어
5,즉석요리,0,명사,한자어
5,즉석카메라,0,명사,혼종어
5,즉효,0,명사,한자어
5,즉흥곡,0,명사,한자어
5,즐비하다,0,형용사,혼종어
5,증가율,0,명사,한자어
5,증강하다,0,동사,혼종어
5,증거품,0,명사,한자어
5,증대하다,0,동사,혼종어
5,증류,0,명사,한자어
5,증명되다,0,동사,혼종어
5,증명사진,0,명사,한자어
5,증빙,0,명사,한자어
5,증산교,0,명사,한자어
5,증산하다,3,동사,혼종어
5,증설,0,명사,한자어
5,증설되다,0,동사,혼종어
5,증설하다,0,동사,혼종어
5,증손,1,명사,한자어
5,증손자,0,명사,한자어
5,증식,0,명사,한자어
5,증언대,0,명사,한자어
5,증여세,0,명사,한자어
5,증오심,0,명사,한자어
5,증오하다,1,동사,혼종어
5,증원,1,명사,한자어
5,증원하다,1,동사,혼종어
5,증인석,0,명사,한자어
5,증정,3,명사,한자어
5,증조부모,0,명사,한자어
5,증축,0,명사,한자어
5,증축되다,0,동사,혼종어
5,증축하다,0,동사,혼종어
5,증편,1,명사,혼종어
5,증편,2,명사,한자어
5,지게꾼,0,명사,고유어
5,지게차,0,명사,혼종어
5,지겟작대기,0,명사,고유어
5,지경,1,명사/의존 명사,한자어
5,지구당,0,명사,한자어
5,지구대,1,명사,한자어
5,지국,0,명사,한자어
5,지근지근,2,부사,고유어
5,지급되다,0,동사,혼종어
5,지긋이,0,부사,고유어
5,지긋지긋,2,부사,고유어
5,지기,7,명사,한자어
5,지끈거리다,2,동사,고유어
5,지끈지끈하다,2,동사,고유어
5,지남철,0,명사,한자어
5,지당하다,0,형용사,혼종어
5,지대,6,명사,한자어
5,지대석,0,명사,한자어
5,지대하다,2,형용사,혼종어
5,지도적,0,명사/관형사,한자어
5,지독스럽다,0,형용사,혼종어
5,지라,0,명사,고유어
5,지랄,0,명사,고유어
5,지랄하다,0,동사,고유어
5,지레,2,부사,고유어
5,지레짐작,0,명사,혼종어
5,지레짐작하다,0,동사,혼종어
5,지력,1,명사,한자어
5,지력,4,명사,한자어
5,지령하다,2,동사,혼종어
5,지로,3,명사,외래어
5,지류,1,명사,한자어
5,지르다,1,동사,고유어
5,지리다,1,동사,고유어
5,지리다,2,형용사,고유어
5,지리부도,0,명사,한자어
5,지리지,0,명사,한자어
5,지리학,0,명사,한자어
5,지린내,0,명사,고유어
5,지망,2,명사,한자어
5,지망하다,0,동사,혼종어
5,지명도,0,명사,한자어
5,지모,4,명사,한자어
5,지목,3,명사,한자어
5,지물포,0,명사,한자어
5,지반,1,명사,한자어
5,지방,6,명사,한자어
5,지방관,0,명사,한자어
5,지방별,0,명사,한자어
5,지방분,0,명사,한자어
5,지방색,0,명사,한자어
5,지방세,0,명사,한자어
5,지배인,0,명사,한자어
5,지배적,0,명사/관형사,한자어
5,지병,0,명사,한자어
5,지부,1,명사,한자어
5,지분,6,명사,한자어
5,지분거리다,1,동사,고유어
5,지불되다,0,동사,혼종어
5,지붕돌,0,명사,고유어
5,지사,5,명사,한자어
5,지상군,0,명사,한자어
5,지새다,1,동사,고유어
5,지서,2,명사,한자어
5,지석,3,명사,한자어
5,지석묘,0,명사,한자어
5,지세,3,명사,한자어
5,지순하다,1,형용사,혼종어
5,지시약,0,명사,한자어
5,지식층,0,명사,한자어
5,지신밟기,0,명사,혼종어
5,지아비,0,명사,고유어
5,지압,2,명사,한자어
5,지양하다,0,동사,혼종어
5,지어미,0,명사,고유어
5,지역구,0,명사,한자어
5,지역적,0,명사/관형사,한자어
5,지연,3,명사,한자어
5,지연하다,0,동사,혼종어
5,지우다,5,동사,고유어
5,지원군,1,명사,한자어
5,지원서,0,명사,한자어
5,지자기,0,명사,한자어
5,지자제,0,명사,한자어
5,지자체,0,명사,한자어
5,지장,7,명사,한자어
5,지절,6,명사,한자어
5,지절거리다,0,동사,고유어
5,지점장,0,명사,한자어
5,지조,5,명사,한자어
5,지주,1,명사,한자어
5,지중해,2,명사,한자어
5,지지난,0,관형사,고유어
5,지지난달,0,명사,고유어
5,지지난번,0,명사,혼종어
5,지지대,0,명사,한자어
5,지지르다,0,동사,고유어
5,지지리,0,부사,고유어
5,지지부진하다,0,동사,혼종어
5,지지율,0,명사,한자어
5,지진아,0,명사,한자어
5,지진파,0,명사,한자어
5,지진학,0,명사,한자어
5,지질학자,0,명사,한자어
5,지참,2,명사,한자어
5,지참하다,2,동사,혼종어
5,지척,2,명사,한자어
5,지천,4,명사,한자어
5,지체,4,명사,한자어
5,지축,2,명사,한자어
5,지침서,0,명사,한자어
5,지칭,0,명사,한자어
5,지칭하다,0,동사,혼종어
5,지탄,2,명사,한자어
5,지탱,0,명사,한자어
5,지표,3,명사,한자어
5,지표종,0,명사,한자어
5,지프,0,명사,외래어
5,지하보도,0,명사,한자어
5,지하상가,0,명사,한자어
5,지휘명령,0,명사,한자어
5,지휘봉,0,명사,한자어
5,직,2,부사,고유어
5,직,6,명사,한자어
5,직감,0,명사,한자어
5,직거래하다,0,동사,혼종어
5,직결,2,명사,한자어
5,직경,1,명사,한자어
5,직계,1,명사,한자어
5,직관,3,명사,한자어
5,직권,0,명사,한자어
5,직기,0,명사,한자어
5,직립,0,명사,한자어
5,직면,0,명사,한자어
5,직물,0,명사,한자어
5,직분,0,명사,한자어
5,직사,3,명사,한자어
5,직사각,0,명사,한자어
5,직삼각형,0,명사,한자어
5,직선,2,명사,한자어
5,직선적,0,명사/관형사,한자어
5,직성,1,명사,한자어
5,직시하다,0,동사,혼종어
5,직언,0,명사,한자어
5,직업병,0,명사,한자어
5,직업소개소,0,명사,한자어
5,직업여성,0,명사,한자어
5,직업의식,0,명사,한자어
5,직영,0,명사,한자어
5,직유,1,명사,한자어
5,직유법,0,명사,한자어
5,직육면체,0,명사,한자어
5,직인,3,명사,한자어
5,직접세,0,명사,한자어
5,직종,0,명사,한자어
5,직지심체요절,0,명사,한자어
5,직통,0,명사,한자어
5,직통하다,0,동사,혼종어
5,직판장,0,명사,한자어
5,직할시,0,명사,한자어
5,직행버스,0,명사,혼종어
5,진,3,명사,한자어
5,진,7,명사,한자어
5,진가,3,명사,한자어
5,진간장,0,명사,혼종어
5,진갈색,0,명사,한자어
5,진갑,0,명사,한자어
5,진골,0,명사,한자어
5,진공,2,명사,한자어
5,진공관,0,명사,한자어
5,진국,1,명사,혼종어
5,진군,3,명사,한자어
5,진급,0,명사,한자어
5,진급하다,0,동사,혼종어
5,진기하다,1,형용사,혼종어
5,진나라,2,명사,혼종어
5,진노,2,명사,한자어
5,진노하다,1,동사,혼종어
5,진노하다,2,동사,혼종어
5,진단서,0,명사,한자어
5,진담,2,명사,한자어
5,진도,8,명사,한자어
5,진도표,0,명사,한자어
5,진동,4,명사,한자어
5,진두,2,명사,한자어
5,진득하다,0,형용사,고유어
5,진력,2,명사,한자어
5,진력나다,0,동사,혼종어
5,진력하다,0,동사,혼종어
5,진료권,0,명사,한자어
5,진면목,0,명사,한자어
5,진물,1,명사,혼종어
5,진미,1,명사,한자어
5,진배없다,0,형용사,고유어
5,진범,0,명사,한자어
5,진보라,0,명사,혼종어
5,진부하다,0,형용사,혼종어
5,진분수,0,명사,한자어
5,진분홍,0,명사,한자어
5,진상,8,명사,한자어
5,진상하다,3,동사,혼종어
5,진선미,0,명사,한자어
5,진성,4,명사,한자어
5,진세,1,명사,한자어
5,진소위,0,부사,한자어
5,진수,8,명사,한자어
5,진수,11,명사,한자어
5,진술문,0,명사,한자어
5,진술서,0,명사,한자어
5,진술하다,0,동사,혼종어
5,진실성,0,명사,한자어
5,진실히,0,부사,혼종어
5,진언,4,명사,한자어
5,진열,2,명사,한자어
5,진열장,2,명사,한자어
5,진열품,0,명사,한자어
5,진원지,0,명사,한자어
5,진위,1,명사,한자어
5,진의,1,명사,한자어
5,진자,2,명사,한자어
5,진자리,1,명사,고유어
5,진전되다,0,동사,혼종어
5,진전하다,0,동사,혼종어
5,진절머리,0,명사,고유어
5,진정서,0,명사,한자어
5,진종일,0,명사/부사,한자어
5,진주,2,명사,한자어
5,진주성,0,명사,한자어
5,진중,2,명사,한자어
5,진진하다,0,형용사,혼종어
5,진짓상,0,명사,혼종어
5,진창,1,명사,고유어
5,진척,2,명사,한자어
5,진척되다,0,동사,혼종어
5,진출권,0,명사,한자어
5,진취성,1,명사,한자어
5,진통,2,명사,한자어
5,진퇴,0,명사,한자어
5,진퇴양난,0,명사,한자어
5,진퇴유곡,0,명사,한자어
5,진펄,0,명사,고유어
5,진폐증,0,명사,한자어
5,진폭,1,명사,한자어
5,진품,2,명사,한자어
5,진풍경,0,명사,한자어
5,진한,1,명사,한자어
5,진행형,0,명사,한자어
5,진형,1,명사,한자어
5,진혼곡,0,명사,한자어
5,진혼제,0,명사,한자어
5,진홍빛,0,명사,혼종어
5,진홍색,0,명사,한자어
5,진화,6,명사,한자어
5,진화론,0,명사,한자어
5,진화하다,2,동사,혼종어
5,진흙물,0,명사,고유어
5,진흥,0,명사,한자어
5,질,6,명사,한자어
5,질겅거리다,0,동사,고유어
5,질경이,0,명사,고유어
5,질그릇,0,명사,고유어
5,질근질근,2,부사,고유어
5,질금거리다,0,동사,고유어
5,질금질금,0,부사,고유어
5,질녀,0,명사,한자어
5,질러가다,0,동사,고유어
5,질부,0,명사,한자어
5,질소,1,명사,한자어
5,질시,1,명사,한자어
5,질시하다,1,동사,혼종어
5,질식사,0,명사,한자어
5,질의,1,명사,한자어
5,질의하다,1,동사,혼종어
5,질적,0,명사/관형사,한자어
5,질책,1,명사,한자어
5,질책하다,1,동사,혼종어
5,질척하다,0,형용사,고유어
5,질타,0,명사,한자어
5,질타하다,0,동사,혼종어
5,질퍽거리다,0,동사,고유어
5,질퍽하다,0,형용사,고유어
5,질펀하다,0,형용사,고유어
5,질풍,0,명사,한자어
5,질풍노도,0,명사,한자어
5,질화로,1,명사,혼종어
5,질흙,1,명사,고유어
5,짐꾼,0,명사,고유어
5,짐마차,0,명사,혼종어
5,짐바브웨,0,명사,외래어
5,짐수레,0,명사,고유어
5,짐스럽다,0,형용사,고유어
5,짐차,0,명사,혼종어
5,집강소,0,명사,한자어
5,집결,0,명사,한자어
5,집계,0,명사,한자어
5,집고양이,0,명사,고유어
5,집구석,0,명사,고유어
5,집권,1,명사,한자어
5,집권당,0,명사,한자어
5,집기,1,명사,한자어
5,집기병,0,명사,한자어
5,집단생활,0,명사,한자어
5,집단의식,0,명사,한자어
5,집대성,0,명사,한자어
5,집대성하다,0,동사,혼종어
5,집무,0,명사,한자어
5,집무실,0,명사,한자어
5,집문서,0,명사,혼종어
5,집산지,0,명사,한자어
5,집약,0,명사,한자어
5,집어먹다,0,동사,고유어
5,집어치우다,0,동사,고유어
5,집오리,0,명사,고유어
5,집일,1,명사,고유어
5,집자,0,명사,한자어
5,집적거리다,0,동사,고유어
5,집진기,0,명사,한자어
5,집집이,0,부사,고유어
5,집찰구,0,명사,한자어
5,집토끼,0,명사,고유어
5,집행되다,0,동사,혼종어
5,짓뭉개다,0,동사,고유어
5,짓찧다,0,동사,고유어
5,징,1,명사,고유어
5,징검돌,0,명사,고유어
5,징계,0,명사,한자어
5,징발,0,명사,한자어
5,징벌,0,명사,한자어
5,징수,2,명사,한자어
5,징신,0,명사,고유어
5,징역살이,0,명사,혼종어
5,징집,0,명사,한자어
5,징집되다,0,동사,혼종어
5,징징,1,부사,고유어
5,징징거리다,0,동사,고유어
5,징크스,0,명사,외래어
5,징표,1,명사,한자어
5,징후,0,명사,한자어
5,짚신벌레,0,명사,고유어
5,짚신장이,0,명사,고유어
5,짚이다,0,동사,고유어
5,짜깁기,0,명사,고유어
5,짜랑짜랑,0,부사,고유어
5,짜부라지다,0,동사,고유어
5,짝,2,의존 명사,고유어
5,짝,3,의존 명사,고유어
5,짝,4,부사,고유어
5,짝,6,부사,고유어
5,짝,7,부사,고유어
5,짝,9,부사,고유어
5,짝짝,3,부사,고유어
5,짝짝이,0,명사,고유어
5,짝하다,0,동사,고유어
5,짠지,0,명사,고유어
5,짤그랑,0,부사,고유어
5,짤깍짤깍,0,부사,고유어
5,짤따랗다,0,형용사,고유어
5,짤랑,0,부사,고유어
5,짤랑짤랑,0,부사,고유어
5,짤칵,0,부사,고유어
5,짧은소리,0,명사,고유어
5,짬밥,0,명사,고유어
5,짱아,0,명사,고유어
5,째지다,0,동사,고유어
5,쨍,1,부사,고유어
5,쨍쨍,1,부사,고유어
5,쨍쨍하다,1,동사,고유어
5,쩔그렁,0,부사,고유어
5,쩔뚝거리다,0,동사,고유어
5,쩔뚝발이,0,명사,고유어
5,쩔레쩔레,0,부사,고유어
5,쩔룩쩔룩,0,부사,고유어
5,쩝,0,부사,고유어
5,쩡쩡,0,부사,고유어
5,쩨쩨하다,0,형용사,고유어
5,쪄내다,0,동사,고유어
5,쪼다,1,명사,고유어
5,쪽,1,명사,고유어
5,쪽,7,명사,고유어
5,쪽가위,0,명사,고유어
5,쪽문,0,명사,혼종어
5,쪽물,0,명사,고유어
5,쪽파,0,명사,고유어
5,쫀득쫀득,0,부사,고유어
5,쫄래쫄래,0,부사,고유어
5,쫄면,0,명사,혼종어
5,쫄바지,0,명사,고유어
5,쫑그리다,0,동사,고유어
5,쫑쫑,1,부사,고유어
5,쫘르륵,0,부사,고유어
5,쭈그렁바가지,0,명사,고유어
5,쭈르르,0,부사,고유어
5,쭝긋거리다,0,동사,고유어
5,쭝얼쭝얼,0,부사,고유어
5,쯧쯧,0,부사/감탄사,고유어
5,찌개백반,0,명사,혼종어
5,찌기,0,명사,고유어
5,찌끼,0,명사,고유어
5,찌다,6,동사,고유어
5,찌르르,2,부사,고유어
5,찌르르하다,2,형용사,고유어
5,찌릿찌릿하다,0,형용사,고유어
5,찌뿌둥하다,0,형용사,고유어
5,찌뿌드드하다,0,형용사,고유어
5,찌뿌듯하다,0,형용사,고유어
5,찍,1,부사,고유어
5,찍,3,부사,고유어
5,찍소리,0,명사,고유어
5,찍찍거리다,2,동사,고유어
5,찔끔거리다,0,동사,고유어
5,찔끔하다,2,동사,고유어
5,찔레꽃,0,명사,고유어
5,찜찜하다,0,형용사,고유어
5,찜통더위,0,명사,고유어
5,찜하다,0,동사,고유어
5,찝찔하다,0,형용사,고유어
5,찡찡이,0,명사,고유어
5,찡하다,0,동사/형용사,고유어
5,찢어발기다,0,동사,고유어
5,차광,0,명사,한자어
5,차근히,0,부사,고유어
5,차나무,0,명사,고유어
5,차남,0,명사,한자어
5,차내,0,명사,한자어
5,차녀,0,명사,한자어
5,차돌,0,명사,고유어
5,차돌멩이,0,명사,고유어
5,차등,3,명사,한자어
5,차렷하다,0,동사,고유어
5,차령산맥,0,명사,한자어
5,차멀미,0,명사,혼종어
5,차변,2,명사,한자어
5,차부,2,명사,한자어
5,차비하다,0,동사,혼종어
5,차석,1,명사,한자어
5,차선,2,명사,한자어
5,차세대,0,명사,한자어
5,차액,2,명사,한자어
5,차양,2,명사,한자어
5,차용,1,명사,한자어
5,차용어,0,명사,한자어
5,차용하다,1,동사,혼종어
5,차일피일,0,부사,한자어
5,차입,1,명사,한자어
5,차입하다,1,동사,혼종어
5,차장,3,명사,한자어
5,차장,4,명사,한자어
5,차전놀이,0,명사,혼종어
5,차점,2,명사,한자어
5,차조,0,명사,고유어
5,차종,4,명사,한자어
5,차주,2,명사,한자어
5,차중,2,명사,한자어
5,차지다,0,형용사,고유어
5,차편,3,명사,한자어
5,차후,0,명사,한자어
5,착공,1,명사,한자어
5,착공하다,1,동사,혼종어
5,착륙장,0,명사,한자어
5,착복식,0,명사,한자어
5,착복하다,0,동사,혼종어
5,착상,2,명사,한자어
5,착색되다,0,동사,혼종어
5,착석,0,명사/감탄사,한자어
5,착수,3,명사,한자어
5,착수하다,2,동사,혼종어
5,착안,2,명사,한자어
5,착용,0,명사,한자어
5,착착,1,부사,고유어
5,착취하다,0,동사,혼종어
5,찬가,2,명사,한자어
5,찬거리,0,명사,혼종어
5,찬동,0,명사,한자어
5,찬동하다,0,동사,혼종어
5,찬미,0,명사,한자어
5,찬불가,0,명사,한자어
5,찬사,2,명사,한자어
5,찬송,2,명사,한자어
5,찬양,2,명사,한자어
5,찬연하다,2,형용사,혼종어
5,찬조,0,명사,한자어
5,찬조금,0,명사,한자어
5,찬찬히,2,부사,고유어
5,찬탄,0,명사,한자어
5,찬탄하다,0,동사,혼종어
5,찬탈,0,명사,한자어
5,찬합,0,명사,한자어
5,찰거머리,0,명사,고유어
5,찰깍,0,부사,고유어
5,찰랑,1,부사,고유어
5,찰랑거리다,1,동사,고유어
5,찰랑대다,1,동사,고유어
5,찰랑찰랑하다,1,동사/형용사,고유어
5,찰싹거리다,0,동사,고유어
5,찰옥수수,0,명사,고유어
5,찰카닥,0,부사,고유어
5,참경,0,명사,한자어
5,참고삼다,0,동사,혼종어
5,참고인,0,명사,한자어
5,참관,0,명사,한자어
5,참관인,0,명사,한자어
5,참극,0,명사,한자어
5,참꽃,0,명사,고유어
5,참나리,0,명사,고유어
5,참담하다,0,형용사,혼종어
5,참마,0,명사,고유어
5,참마음,0,명사,고유어
5,참말,0,명사/부사/감탄사,고유어
5,참변,0,명사,한자어
5,참봉,0,명사,한자어
5,참빗,0,명사,고유어
5,참사,6,명사,한자어
5,참상,3,명사,한자어
5,참새목,0,명사,혼종어
5,참선,2,명사,한자어
5,참선하다,0,동사,혼종어
5,참성단,0,명사,한자어
5,참신하다,1,동사,혼종어
5,참작,1,명사,한자어
5,참작하다,1,동사,혼종어
5,참전국,0,명사,한자어
5,참패,0,명사,한자어
5,참패하다,0,동사,혼종어
5,참하다,1,형용사,고유어
5,참호,3,명사,한자어
5,참회,3,명사,한자어
5,찹쌀고추장,0,명사,혼종어
5,찹쌀밥,0,명사,고유어
5,찻간,0,명사,한자어
5,찻그릇,0,명사,고유어
5,찻상,0,명사,혼종어
5,찻잎,0,명사,고유어
5,찻집,0,명사,고유어
5,창,2,명사,고유어
5,창,6,명사,한자어
5,창간,1,명사,한자어
5,창간호,0,명사,한자어
5,창갈이,0,명사,고유어
5,창건,1,명사,한자어
5,창건하다,1,동사,혼종어
5,창경궁,0,명사,한자어
5,창경원,0,명사,한자어
5,창공,2,명사,한자어
5,창구멍,1,명사,고유어
5,창구멍,2,명사,혼종어
5,창궐하다,0,동사,혼종어
5,창극,1,명사,한자어
5,창난젓,0,명사,고유어
5,창녀,0,명사,한자어
5,창립하다,0,동사,혼종어
5,창법,1,명사,한자어
5,창부,5,명사,한자어
5,창설되다,0,동사,혼종어
5,창설자,0,명사,한자어
5,창세기,0,명사,한자어
5,창송녹죽,0,명사,한자어
5,창시,0,명사,한자어
5,창시되다,0,동사,혼종어
5,창씨,0,명사,한자어
5,창안,1,명사,한자어
5,창안되다,0,동사,혼종어
5,창업,0,명사,한자어
5,창원,1,명사,한자어
5,창작되다,0,동사,혼종어
5,창작욕,0,명사,한자어
5,창작품,0,명사,한자어
5,창제되다,0,동사,혼종어
5,창제하다,2,동사,혼종어
5,창조되다,0,동사,혼종어
5,창조력,0,명사,한자어
5,창조성,0,명사,한자어
5,창조자,0,명사,한자어
5,창조주,0,명사,한자어
5,창창하다,5,형용사,혼종어
5,창턱,0,명사,혼종어
5,창포,0,명사,한자어
5,찾아보기,0,명사,고유어
5,채,5,명사,고유어
5,채광,2,명사,한자어
5,채굴,0,명사,한자어
5,채굴하다,0,동사,혼종어
5,채권,1,명사,한자어
5,채권,2,명사,한자어
5,채권자,0,명사,한자어
5,채근,1,명사,한자어
5,채다,2,동사,고유어
5,채도,1,명사,한자어
5,채무,0,명사,한자어
5,채무자,0,명사,한자어
5,채반,2,명사,혼종어
5,채비하다,0,동사,고유어
5,채색화,0,명사,한자어
5,채석장,0,명사,한자어
5,채신머리없이,0,부사,고유어
5,채우다,2,동사,고유어
5,채점표,0,명사,한자어
5,채취되다,0,동사,혼종어
5,채칼,0,명사,고유어
5,채편,0,명사,혼종어
5,채혈,0,명사,한자어
5,책거리,2,명사,혼종어
5,책력,0,명사,한자어
5,책망,0,명사,한자어
5,책보,1,명사,한자어
5,책보자기,0,명사,혼종어
5,책사,3,명사,한자어
5,책상보,0,명사,한자어
5,책장,1,명사,한자어
5,책정하다,0,동사,혼종어
5,책탁자,0,명사,한자어
5,챙,0,명사,고유어
5,처가댁,0,명사,한자어
5,처가살이,0,명사,혼종어
5,처녀림,0,명사,한자어
5,처녀막,0,명사,한자어
5,처녀자리,0,명사,혼종어
5,처단,0,명사,한자어
5,처단되다,0,동사,혼종어
5,처량히,0,부사,혼종어
5,처매다,0,동사,고유어
5,처사,1,명사,한자어
5,처사,2,명사,한자어
5,처서,0,명사,한자어
5,처세,0,명사,한자어
5,처세상,0,명사,한자어
5,처세술,0,명사,한자어
5,처소,0,명사,한자어
5,처신,0,명사,한자어
5,처신하다,0,동사,혼종어
5,처자,1,명사,한자어
5,처자,2,명사,한자어
5,처절하다,1,형용사,혼종어
5,처절히,1,부사,혼종어
5,처제,0,명사,한자어
5,처조카,0,명사,혼종어
5,처참히,0,부사,혼종어
5,처첩,0,명사,한자어
5,처치되다,0,동사,혼종어
5,처형,1,명사,한자어
5,처형장,0,명사,한자어
5,척,2,부사,고유어
5,척,3,부사,고유어
5,척결,0,명사,한자어
5,척관법,0,명사,한자어
5,척도,0,명사,한자어
5,척수,3,명사,한자어
5,척척,1,부사,고유어
5,척척히,0,부사,고유어
5,척화비,0,명사,한자어
5,천거하다,2,동사,혼종어
5,천고,1,명사,한자어
5,천고마비,0,명사,한자어
5,천공,4,명사,한자어
5,천구,4,명사,한자어
5,천군만마,0,명사,한자어
5,천년,1,명사,한자어
5,천덕꾸러기,0,명사,혼종어
5,천도,2,명사,한자어
5,천도,3,명사,한자어
5,천도,4,명사,한자어
5,천도복숭아,0,명사,혼종어
5,천도하다,1,동사,혼종어
